TITLE="Euler"
 VARIABLES="x","y","rho","p","u","v"
ZONE I=         100 J=         100 F=POINT
8.080808080808081495e-02 8.383838383838384534e-01 1.980870962142944336e+00 9.866287708282470703e-01 7.521167993545532227e-01 4.946847558021545410e-01
8.080808080808081495e-02 8.484848484848485084e-01 1.986198425292968750e+00 9.903901815414428711e-01 7.514410018920898438e-01 4.969708025455474854e-01
8.080808080808081495e-02 8.585858585858586745e-01 1.989927053451538086e+00 9.930871725082397461e-01 7.509630322456359863e-01 4.985991120338439941e-01
8.080808080808081495e-02 8.686868686868687295e-01 1.992556095123291016e+00 9.950376749038696289e-01 7.506232857704162598e-01 4.997665286064147949e-01
8.080808080808081495e-02 8.787878787878788955e-01 1.994428873062133789e+00 9.964612722396850586e-01 7.503807544708251953e-01 5.006097555160522461e-01
8.080808080808081495e-02 8.888888888888889506e-01 1.995779514312744141e+00 9.975091218948364258e-01 7.502069473266601562e-01 5.012229681015014648e-01
8.080808080808081495e-02 8.989898989898991166e-01 1.996766805648803711e+00 9.982866048812866211e-01 7.500822544097900391e-01 5.016716122627258301e-01
8.080808080808081495e-02 9.090909090909091717e-01 1.997498631477355957e+00 9.988677501678466797e-01 7.499926090240478516e-01 5.020005106925964355e-01
8.080808080808081495e-02 9.191919191919192267e-01 1.998049378395080566e+00 9.993051290512084961e-01 7.499278783798217773e-01 5.022420883178710938e-01
8.080808080808081495e-02 9.292929292929293927e-01 1.998468041419982910e+00 9.996365308761596680e-01 7.498812675476074219e-01 5.024188160896301270e-01
8.080808080808081495e-02 9.393939393939394478e-01 1.998792052268981934e+00 9.998891353607177734e-01 7.498474717140197754e-01 5.025476217269897461e-01
8.080808080808081495e-02 9.494949494949496138e-01 1.999045133590698242e+00 1.000082612037658691e+00 7.498236298561096191e-01 5.026406049728393555e-01
8.080808080808081495e-02 9.595959595959596689e-01 1.999245762825012207e+00 1.000231981277465820e+00 7.498072385787963867e-01 5.027063488960266113e-01
8.080808080808081495e-02 9.696969696969697239e-01 1.999405741691589355e+00 1.000347375869750977e+00 7.497957944869995117e-01 5.027520060539245605e-01
8.080808080808081495e-02 9.797979797979798899e-01 1.999534487724304199e+00 1.000437140464782715e+00 7.497882843017578125e-01 5.027819871902465820e-01
8.080808080808081495e-02 9.898989898989899450e-01 1.999639511108398438e+00 1.000507235527038574e+00 7.497841119766235352e-01 5.028007030487060547e-01
8.080808080808081495e-02 1.000000000000000000e+00 1.999725937843322754e+00 1.000562071800231934e+00 7.497822046279907227e-01 5.028103590011596680e-01
9.090909090909091161e-02 0.000000000000000000e+00 9.985189437866210938e-01 9.966716766357421875e-01 -7.483819723129272461e-01 4.990349709987640381e-01
9.090909090909091161e-02 1.010101010101010187e-02 9.982136487960815430e-01 9.961981773376464844e-01 -7.479594945907592773e-01 4.992894232273101807e-01
9.090909090909091161e-02 2.020202020202020374e-02 9.978405833244323730e-01 9.956295490264892578e-01 -7.474828958511352539e-01 4.996062219142913818e-01
9.090909090909091161e-02 3.030303030303030387e-02 9.973825812339782715e-01 9.949427843093872070e-01 -7.469416856765747070e-01 5.000023245811462402e-01
9.090909090909091161e-02 4.040404040404040747e-02 9.968182444572448730e-01 9.941093921661376953e-01 -7.463198900222778320e-01 5.004990696907043457e-01
9.090909090909091161e-02 5.050505050505051108e-02 9.961211085319519043e-01 9.930944442749023438e-01 -7.455984354019165039e-01 5.011216402053833008e-01
9.090909090909091161e-02 6.060606060606060774e-02 9.952588677406311035e-01 9.918550252914428711e-01 -7.447520494461059570e-01 5.018998384475708008e-01
9.090909090909091161e-02 7.070707070707071829e-02 9.941915273666381836e-01 9.903386831283569336e-01 -7.437489032745361328e-01 5.028702020645141602e-01
9.090909090909091161e-02 8.080808080808081495e-02 9.928709864616394043e-01 9.884814023971557617e-01 -7.425488233566284180e-01 5.040750503540039062e-01
9.090909090909091161e-02 9.090909090909091161e-02 9.912400841712951660e-01 9.862068891525268555e-01 -7.411032915115356445e-01 5.055635571479797363e-01
9.090909090909091161e-02 1.010101010101010222e-01 9.892320036888122559e-01 9.834249019622802734e-01 -7.393543720245361328e-01 5.073927640914916992e-01
9.090909090909091161e-02 1.111111111111111188e-01 9.867700934410095215e-01 9.800317287445068359e-01 -7.372353076934814453e-01 5.096279382705688477e-01
9.090909090909091161e-02 1.212121212121212155e-01 9.837708473205566406e-01 9.759114980697631836e-01 -7.346713542938232422e-01 5.123413801193237305e-01
9.090909090909091161e-02 1.313131313131313260e-01 9.801446795463562012e-01 9.709405899047851562e-01 -7.315816879272460938e-01 5.156106948852539062e-01
9.090909090909091161e-02 1.414141414141414366e-01 9.758024215698242188e-01 9.649933576583862305e-01 -7.278831005096435547e-01 5.195183157920837402e-01
9.090909090909091161e-02 1.515151515151515194e-01 9.706611037254333496e-01 9.579522609710693359e-01 -7.234942913055419922e-01 5.241417884826660156e-01
9.090909090909091161e-02 1.616161616161616299e-01 9.646514058113098145e-01 9.497199058532714844e-01 -7.183394432067871094e-01 5.295511484146118164e-01
9.090909090909091161e-02 1.717171717171717404e-01 9.577270150184631348e-01 9.402310848236083984e-01 -7.123544216156005859e-01 5.357974171638488770e-01
9.090909090909091161e-02 1.818181818181818232e-01 9.498708844184875488e-01 9.294666051864624023e-01 -7.054941654205322266e-01 5.429056882858276367e-01
9.090909090909091161e-02 1.919191919191919338e-01 9.411010146141052246e-01 9.174590110778808594e-01 -6.977345943450927734e-01 5.508682727813720703e-01
9.090909090909091161e-02 2.020202020202020443e-01 9.314740300178527832e-01 9.042991399765014648e-01 -6.890790462493896484e-01 5.596383810043334961e-01
9.090909090909091161e-02 2.121212121212121271e-01 9.210808277130126953e-01 8.901298046112060547e-01 -6.795603036880493164e-01 5.691342353820800781e-01
9.090909090909091161e-02 2.222222222222222376e-01 9.100426435470581055e-01 8.751372098922729492e-01 -6.692372560501098633e-01 5.792411565780639648e-01
9.090909090909091161e-02 2.323232323232323482e-01 8.985029458999633789e-01 8.595373630523681641e-01 -6.581944227218627930e-01 5.898203253746032715e-01
9.090909090909091161e-02 2.424242424242424310e-01 8.866171836853027344e-01 8.435597419738769531e-01 -6.465324163436889648e-01 6.007172465324401855e-01
9.090909090909091161e-02 2.525252525252525415e-01 8.745437264442443848e-01 8.274328708648681641e-01 -6.343635320663452148e-01 6.117712855339050293e-01
9.090909090909091161e-02 2.626262626262626521e-01 8.624359369277954102e-01 8.113713264465332031e-01 -6.218008995056152344e-01 6.228241324424743652e-01
9.090909090909091161e-02 2.727272727272727626e-01 8.504360914230346680e-01 7.955684661865234375e-01 -6.089549064636230469e-01 6.337230801582336426e-01
9.090909090909091161e-02 2.828282828282828731e-01 8.386715054512023926e-01 7.801914215087890625e-01 -5.959264039993286133e-01 6.443265080451965332e-01
9.090909090909091161e-02 2.929292929292929282e-01 8.272527456283569336e-01 7.653796672821044922e-01 -5.828053951263427734e-01 6.545045375823974609e-01
9.090909090909091161e-02 3.030303030303030387e-01 8.162747621536254883e-01 7.512466907501220703e-01 -5.696685314178466797e-01 6.641393303871154785e-01
9.090909090909091161e-02 3.131313131313131493e-01 8.058160543441772461e-01 7.378823757171630859e-01 -5.565804243087768555e-01 6.731240749359130859e-01
9.090909090909091161e-02 3.232323232323232598e-01 7.959419488906860352e-01 7.253559231758117676e-01 -5.435926914215087891e-01 6.813626885414123535e-01
9.090909090909091161e-02 3.333333333333333703e-01 7.867054343223571777e-01 7.137195467948913574e-01 -5.307481288909912109e-01 6.887676715850830078e-01
9.090909090909091161e-02 3.434343434343434809e-01 7.781487107276916504e-01 7.030107975006103516e-01 -5.180795192718505859e-01 6.952614188194274902e-01
9.090909090909091161e-02 3.535353535353535914e-01 7.703052163124084473e-01 6.932556629180908203e-01 -5.056136846542358398e-01 7.007734179496765137e-01
9.090909090909091161e-02 3.636363636363636465e-01 7.632002234458923340e-01 6.844696998596191406e-01 -4.933721125125885010e-01 7.052417397499084473e-01
9.090909090909091161e-02 3.737373737373737570e-01 7.568511962890625000e-01 6.766592264175415039e-01 -4.813735783100128174e-01 7.086130380630493164e-01
9.090909090909091161e-02 3.838383838383838675e-01 7.512679100036621094e-01 6.698219776153564453e-01 -4.696343839168548584e-01 7.108438014984130859e-01
9.090909090909091161e-02 3.939393939393939781e-01 7.464532852172851562e-01 6.639471650123596191e-01 -4.581702053546905518e-01 7.119017839431762695e-01
9.090909090909091161e-02 4.040404040404040886e-01 7.424012422561645508e-01 6.590155363082885742e-01 -4.469986259937286377e-01 7.117651700973510742e-01
9.090909090909091161e-02 4.141414141414141992e-01 7.390985488891601562e-01 6.549992561340332031e-01 -4.361368119716644287e-01 7.104257941246032715e-01
9.090909090909091161e-02 4.242424242424242542e-01 7.365238666534423828e-01 6.518628001213073730e-01 -4.256060421466827393e-01 7.078873515129089355e-01
9.090909090909091161e-02 4.343434343434343647e-01 7.346473932266235352e-01 6.495618820190429688e-01 -4.154278934001922607e-01 7.041655778884887695e-01
9.090909090909091161e-02 4.444444444444444753e-01 7.334331870079040527e-01 6.480467915534973145e-01 -4.056276977062225342e-01 6.992885470390319824e-01
9.090909090909091161e-02 4.545454545454545858e-01 7.328388690948486328e-01 6.472625732421875000e-01 -3.962341248989105225e-01 6.932915449142456055e-01
9.090909090909091161e-02 4.646464646464646964e-01 7.328184843063354492e-01 6.471512913703918457e-01 -3.872790038585662842e-01 6.862166523933410645e-01
9.090909090909091161e-02 4.747474747474748069e-01 7.333239912986755371e-01 6.476557254791259766e-01 -3.787998855113983154e-01 6.781083345413208008e-01
9.090909090909091161e-02 4.848484848484848619e-01 7.343072295188903809e-01 6.487212181091308594e-01 -3.708410561084747314e-01 6.690121889114379883e-01
9.090909090909091161e-02 4.949494949494949725e-01 7.357218861579895020e-01 6.502978801727294922e-01 -3.634560406208038330e-01 6.589716076850891113e-01
9.090909090909091161e-02 5.050505050505050830e-01 7.375257611274719238e-01 6.523443460464477539e-01 -3.567108213901519775e-01 6.480296254158020020e-01
9.090909090909091161e-02 5.151515151515152491e-01 7.396790981292724609e-01 6.548255681991577148e-01 -3.506825268268585205e-01 6.362302899360656738e-01
9.090909090909091161e-02 5.252525252525253041e-01 7.421458363533020020e-01 6.577150821685791016e-01 -3.454596698284149170e-01 6.236256361007690430e-01
9.090909090909091161e-02 5.353535353535353591e-01 7.448917627334594727e-01 6.609910726547241211e-01 -3.411351144313812256e-01 6.102827787399291992e-01
9.090909090909091161e-02 5.454545454545455252e-01 7.478814721107482910e-01 6.646327376365661621e-01 -3.377949893474578857e-01 5.962945222854614258e-01
9.090909090909091161e-02 5.555555555555555802e-01 7.510753273963928223e-01 6.686137914657592773e-01 -3.355025351047515869e-01 5.817852020263671875e-01
9.090909090909091161e-02 5.656565656565657463e-01 7.544261217117309570e-01 6.728957891464233398e-01 -3.342811763286590576e-01 5.669163465499877930e-01
9.090909090909091161e-02 5.757575757575758013e-01 7.578758001327514648e-01 6.774203777313232422e-01 -3.341016471385955811e-01 5.518817901611328125e-01
9.090909090909091161e-02 5.858585858585858563e-01 7.613545656204223633e-01 6.821063756942749023e-01 -3.348844349384307861e-01 5.368893742561340332e-01
9.090909090909091161e-02 5.959595959595960224e-01 7.647824287414550781e-01 6.868518590927124023e-01 -3.365139663219451904e-01 5.221348404884338379e-01
9.090909090909091161e-02 6.060606060606060774e-01 7.680787444114685059e-01 6.915457248687744141e-01 -3.388755619525909424e-01 5.077676773071289062e-01
9.090909090909091161e-02 6.161616161616162435e-01 7.711736559867858887e-01 6.960771679878234863e-01 -3.418950140476226807e-01 4.938761591911315918e-01
9.090909090909091161e-02 6.262626262626262985e-01 7.740234732627868652e-01 7.003412246704101562e-01 -3.455906808376312256e-01 4.805074930191040039e-01
9.090909090909091161e-02 6.363636363636364646e-01 7.766509056091308594e-01 7.042448520660400391e-01 -3.501399457454681396e-01 4.677383005619049072e-01
9.090909090909091161e-02 6.464646464646465196e-01 7.792837619781494141e-01 7.077841758728027344e-01 -3.559714853763580322e-01 4.557049572467803955e-01
9.090909090909091161e-02 6.565656565656565746e-01 7.826716303825378418e-01 7.113180160522460938e-01 -3.636678159236907959e-01 4.443303942680358887e-01
9.090909090909091161e-02 6.666666666666667407e-01 7.879333496093750000e-01 7.154525518417358398e-01 -3.730740249156951904e-01 4.330344498157501221e-01
9.090909090909091161e-02 6.767676767676767957e-01 7.949834465980529785e-01 7.190999984741210938e-01 -3.851432502269744873e-01 4.233257174491882324e-01
9.090909090909091161e-02 6.868686868686869618e-01 8.458604812622070312e-01 7.189763188362121582e-01 1.122525930404663086e-01 3.736708164215087891e-01
9.090909090909091161e-02 6.969696969696970168e-01 1.598619222640991211e+00 7.295707464218139648e-01 8.132191300392150879e-01 3.255056142807006836e-01
9.090909090909091161e-02 7.070707070707071829e-01 1.615974783897399902e+00 7.445263862609863281e-01 8.100545406341552734e-01 3.350766301155090332e-01
9.090909090909091161e-02 7.171717171717172379e-01 1.639458060264587402e+00 7.617858648300170898e-01 8.047951459884643555e-01 3.466526567935943604e-01
9.090909090909091161e-02 7.272727272727272929e-01 1.667820811271667480e+00 7.810313701629638672e-01 7.986774444580078125e-01 3.598832488059997559e-01
9.090909090909091161e-02 7.373737373737374590e-01 1.700844526290893555e+00 8.026765584945678711e-01 7.922459840774536133e-01 3.749608695507049561e-01
9.090909090909091161e-02 7.474747474747475140e-01 1.737848639488220215e+00 8.266419172286987305e-01 7.857700586318969727e-01 3.916074633598327637e-01
9.090909090909091161e-02 7.575757575757576801e-01 1.777426123619079590e+00 8.522461652755737305e-01 7.794556021690368652e-01 4.091152548789978027e-01
9.090909090909091161e-02 7.676767676767677351e-01 1.817537784576416016e+00 8.783001899719238281e-01 7.735180854797363281e-01 4.265231788158416748e-01
9.090909090909091161e-02 7.777777777777777901e-01 1.855805516242980957e+00 9.033043384552001953e-01 7.681815624237060547e-01 4.428117871284484863e-01
9.090909090909091161e-02 7.878787878787879562e-01 1.890007138252258301e+00 9.257892370223999023e-01 7.636293768882751465e-01 4.571230411529541016e-01
9.090909090909091161e-02 7.979797979797980112e-01 1.918618202209472656e+00 9.447088241577148438e-01 7.599489688873291016e-01 4.689483940601348877e-01
9.090909090909091161e-02 8.080808080808081773e-01 1.941130995750427246e+00 9.596847295761108398e-01 7.571142911911010742e-01 4.781992733478546143e-01
9.090909090909091161e-02 8.181818181818182323e-01 1.957967758178710938e+00 9.709680080413818359e-01 7.550145387649536133e-01 4.851251840591430664e-01
9.090909090909091161e-02 8.282828282828283983e-01 1.970105290412902832e+00 9.791879653930664062e-01 7.535012960433959961e-01 4.901555478572845459e-01
9.090909090909091161e-02 8.383838383838384534e-01 1.978667974472045898e+00 9.850718975067138672e-01 7.524276971817016602e-01 4.937463402748107910e-01
9.090909090909091161e-02 8.484848484848485084e-01 1.984652638435363770e+00 9.892649650573730469e-01 7.516696453094482422e-01 4.962938725948333740e-01
9.090909090909091161e-02 8.585858585858586745e-01 1.988836407661437988e+00 9.922652244567871094e-01 7.511336207389831543e-01 4.981043338775634766e-01
9.090909090909091161e-02 8.686868686868687295e-01 1.991778135299682617e+00 9.944293498992919922e-01 7.507519721984863281e-01 4.993989169597625732e-01
9.090909090909091161e-02 8.787878787878788955e-01 1.993867754936218262e+00 9.960050582885742188e-01 7.504792213439941406e-01 5.003321766853332520e-01
9.090909090909091161e-02 8.888888888888889506e-01 1.995368719100952148e+00 9.971628189086914062e-01 7.502838969230651855e-01 5.010095238685607910e-01
9.090909090909091161e-02 8.989898989898991166e-01 1.996461868286132812e+00 9.980207681655883789e-01 7.501426935195922852e-01 5.015047788619995117e-01
9.090909090909091161e-02 9.090909090909091717e-01 1.997268199920654297e+00 9.986611604690551758e-01 7.500411272048950195e-01 5.018684864044189453e-01
